"CityCodeID","CityCode","CountryCode","CityName","CountryName","ProductID","ProductName","Unit","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
1923,"U112","US","Bloomington, IN ","USA",2666,"Passenger cars in use","%",0.534682590960632,0.533951978819326,0.533302157806936,0.532598603902632,0.53030418383443,0.528107081688882,0.528103589707814,0.528095858915091,0.518067276804014,0.51806318616638,0.505851447335788,0.469970838635449,0.406227901497011,0.40633197620535,0.381890774026374,0.358648147780859,0.341253977334829
928,"CN62","CN","Nanchang","China",2666,"Passenger cars in use","%",0.500761168355021,0.509413224232005,0.520698404952234,0.536230618547954,0.555835866065911,0.578629671247875,0.61097985071407,0.63563678556056,0.660397186161682,0.682829923508281,0.703372915604761,0.723205287158135,0.763058396501732,0.776997544451638,0.797596711532997,0.815263673269541,0.829647796099448
786,"AT04","AT","Salzburg","Austria",2666,"Passenger cars in use","%",0.807273500687599,0.807168371757459,0.807051278953088,0.806885276748899,0.806646583012176,0.806327340316342,0.806114536518121,0.805557259115385,0.804737033118389,0.803773398749675,0.804412106132354,0.80199068373787,0.800362494467744,0.799368213064125,0.796987966571086,0.795363936042058,0.794121420849093
929,"CN63","CN","Nanning","China",2666,"Passenger cars in use","%",0.593862726085561,0.60143987820673,0.613252097604825,0.627544851471393,0.644280586659098,0.662057095176081,0.707749852789581,0.719018476217429,0.733537840993525,0.74332113411086,0.753272438615664,0.767518218606218,0.780198664712588,0.79634044120495,0.807938414631782,0.818188285134804,0.826105483029896
1076,"GB08","GB","Edinburgh","UK",2666,"Passenger cars in use","%",0.884878334926704,0.884496414717286,0.884206102571146,0.883437837877992,0.882386386095755,0.881441053041943,0.881883605402029,0.878520943841806,0.876778643257158,0.877119530510229,0.879802371215845,0.879396601523756,0.880164797411718,0.880128100859428,0.880843025989905,0.881070669221731,0.881384556915101
787,"AT05","AT","Innsbruck","Austria",2666,"Passenger cars in use","%",0.792965782561744,0.792791462668284,0.792573768391543,0.792279774871004,0.791888336464357,0.79139690352061,0.790832214177613,0.78992782670669,0.788756829211179,0.787465439970635,0.786314699433636,0.784139746892783,0.782511509235121,0.781561946299578,0.781473831048636,0.780414891089417,0.779716480626286
1925,"U114","US","Boulder, CO ","USA",2666,"Passenger cars in use","%",0.465270098324782,0.463155010522247,0.461273431112089,0.457277493953351,0.451868784253426,0.44623430810197,0.446220795830818,0.431703496137428,0.423022332520491,0.420476702838173,0.440645362317726,0.415239560219387,0.382776810343769,0.388522038429264,0.381531955589815,0.370448191828332,0.36344954051723
931,"CN65","CN","Wenzhou","China",2666,"Passenger cars in use","%",0.638904548867221,0.647708902099181,0.659439625842907,0.676055700442835,0.696286423404106,0.718143727954858,0.753285415792717,0.782398577882374,0.804183612530884,0.818062834472582,0.835437038781454,0.849276782743074,0.861503731373142,0.874784117849088,0.887191898587699,0.89689593480137,0.904336427310479
788,"AT06","AT","Klagenfurt","Austria",2666,"Passenger cars in use","%",0.816476917898722,0.81627045246115,0.816011331103009,0.815667371364855,0.815201087080926,0.814618728960573,0.813938360237882,0.812915693459624,0.811470812809495,0.80995986399775,0.808495410456352,0.80637062607877,0.803764782675472,0.803052669429777,0.801283816904367,0.799706280814871,0.79845671607789
932,"CN66","CN","Hefei","China",2666,"Passenger cars in use","%",0.515228278503794,0.52240949806248,0.531457156304337,0.544548236724922,0.562249939205079,0.57985925453197,0.603838422239189,0.628331151416665,0.656659019099251,0.660358981740612,0.682494143956067,0.709851886502473,0.752797805213699,0.775318209772787,0.800465540904825,0.822585177832717,0.840199754603068
1506,"UK08","UK","Kryvyy Rih","Ukraine",2666,"Passenger cars in use","%",0.948042563152014,0.944852195521281,0.941215269006394,0.932055744949367,0.924954633499631,0.919329254475413,0.912119856887299,0.873434790984396,0.887082039101041,0.893613236078989,0.899748020158387,0.897041680873938,0.901467972728227,0.903715774857475,0.904978592204785,0.905632413710585,0.906706255315166
789,"AU01","AU","Sydney","Australia",2666,"Passenger cars in use","%",0.847485220086307,0.847182124315162,0.846763840154757,0.84623562826523,0.845681116700137,0.844757358146002,0.843417566871517,0.842009933149011,0.841245024179393,0.838845303399543,0.836272013407597,0.835575036131838,0.833807477100654,0.831833759920631,0.83029998478462,0.829180229417811,0.828181040868745
1078,"GB10","GB","Leicester","UK",2666,"Passenger cars in use","%",0.855922697266928,0.855581767749441,0.854988125569942,0.853982480937012,0.853397901190528,0.852854331609537,0.850238988133951,0.847546355286266,0.850280142542609,0.850369442096438,0.851398625524398,0.851711144536277,0.85108958630479,0.851234475835846,0.850800383534039,0.850669518098647,0.850474213141592
934,"CN68","CN","Xiamen","China",2666,"Passenger cars in use","%",0.586776957036489,0.594854588130454,0.60508625634379,0.61985018666186,0.638895712860476,0.65947563688217,0.686939602050476,0.71433934069751,0.740471852586426,0.753555289552772,0.767090437471387,0.780474280937871,0.794109936849567,0.811575477980679,0.824267394199284,0.834988073585764,0.843505853686998
790,"AU02","AU","Melbourne","Australia",2666,"Passenger cars in use","%",0.849906164983047,0.849322165008683,0.848557400022869,0.847606188544539,0.846392380507516,0.844650165213774,0.842439280136358,0.8399964967179,0.83668191621133,0.833499987333827,0.830647893056806,0.828829486804947,0.827100689326643,0.827172947823112,0.825788907930143,0.824877848218894,0.824260404689823
935,"CN69","CN","Jilin","China",2666,"Passenger cars in use","%",0.695541398409169,0.699729288423427,0.706392032264297,0.714021827983031,0.723608649279444,0.733232408537497,0.759693982991256,0.762852520582931,0.774738362860308,0.777226736574313,0.785802314956796,0.797857948139797,0.822678790014553,0.836968092111261,0.850036513634969,0.862080425887126,0.872115188035146
1211,"JP08","JP","Niigata","Japan",2666,"Passenger cars in use","%",0.711808021569772,0.712264275162373,0.712848123462036,0.713618061947717,0.714630358924899,0.715914303903183,0.717518909859339,0.719777569833166,0.72272873474236,0.726185863729451,0.730355757508589,0.734232993665657,0.738468280924729,0.741989881956155,0.745447010943247,0.748276620962245,0.750470937727337
791,"AU03","AU","Brisbane","Australia",2666,"Passenger cars in use","%",0.790577421585554,0.789522768551532,0.788176345276021,0.786560365986073,0.784354993320789,0.781085544279355,0.777404959071934,0.773632531666485,0.766712011998522,0.760161070414171,0.757775171299026,0.756387149241575,0.754435802189598,0.751288708750635,0.749347879636737,0.747767762450057,0.746420983263883
1080,"GB12","GB","Belfast","UK",2666,"Passenger cars in use","%",0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777,0.878294196754777
937,"CN71","CN","Baotou","China",2666,"Passenger cars in use","%",0.544229432864934,0.552980593192739,0.564297313633449,0.580869169875374,0.601558078166145,0.622989875815178,0.654831077159123,0.686929049823693,0.711898922383594,0.72096380792504,0.741622407405556,0.765530941001259,0.819851888999212,0.835884592845261,0.861023514546559,0.883411222135497,0.901830016062722
792,"AU04","AU","Adelaide","Australia",2666,"Passenger cars in use","%",0.859248477887195,0.858378907258682,0.857237351046763,0.855815211657362,0.854050895588328,0.851422342230581,0.848104901351407,0.844438096542151,0.839936367036061,0.834599600741,0.830411883329148,0.827675560271263,0.825958082683527,0.824559082197895,0.82236271876659,0.820853500411111,0.819787553557962
938,"CN72","CN","Xuzhou","China",2666,"Passenger cars in use","%",0.690393416516172,0.698743550086157,0.710595509325332,0.726732784707455,0.746163600808494,0.76554461864603,0.805411183238736,0.830011347153039,0.849794620014034,0.854143557331911,0.863882032047492,0.8738980817136,0.885066589952359,0.896737264564911,0.906054638022129,0.913962001642374,0.920221989131245
991,"DK02","DK","Arhus","Denmark",2666,"Passenger cars in use","%",0.862834751224168,0.86304084205334,0.863412198782225,0.863582707325542,0.863861122092901,0.864689568686718,0.866383052613301,0.864946775672086,0.865642976603995,0.869107950520408,0.874124693420538,0.879661655122895,0.884069950662568,0.887401801435731,0.892066869551591,0.895991720580259,0.899053607853515
793,"AU05","AU","Perth","Australia",2666,"Passenger cars in use","%",0.811641446578548,0.810424904461971,0.808855515832296,0.806922654903844,0.804375891176073,0.800692567529358,0.796300406794895,0.791459767476233,0.784001781353904,0.777119296190378,0.772875549544427,0.769331130590924,0.764476169310745,0.760446498627716,0.756799324160884,0.75378503190147,0.751355953981242
1082,"GB14","GB","Portsmouth/Southampton","UK",2666,"Passenger cars in use","%",0.853145364381026,0.852857455784582,0.852504300744355,0.851744472895243,0.850839686874637,0.850554187013032,0.849679060422543,0.846881574660922,0.846014161431406,0.849249044788555,0.847403814022958,0.84140568771523,0.84178130666121,0.840966148838817,0.838578479729615,0.836647937852947,0.835755859753768
940,"CN74","CN","Fushun","China",2666,"Passenger cars in use","%",0.624653026716746,0.631784768343249,0.639492222206455,0.654245316171436,0.672358222269111,0.688838701355275,0.701151853112097,0.74866511754732,0.768960388123376,0.764178034320595,0.77109870654023,0.7827030068155,0.799774714092178,0.837874286228455,0.853995341333299,0.869538460356999,0.883106499972858
794,"AU06","AU","Darwin","Australia",2666,"Passenger cars in use","%",0.688254673303664,0.686986367942899,0.685367874844644,0.683374731669955,0.680660906435724,0.676839925056779,0.672419930058602,0.66742958627245,0.658950304561872,0.652385644231532,0.648846623401658,0.644616586107183,0.643648075251776,0.636471290484076,0.63299002560182,0.630016913514351,0.62773571467172
941,"CN75","CN","Qiqihar","China",2666,"Passenger cars in use","%",0.655160240176537,0.659981808461409,0.667516211407152,0.677132999245344,0.688824399726546,0.698554354740378,0.727791434973104,0.73868044140977,0.751178535626291,0.743034149089324,0.748452967359273,0.76003021921629,0.783780336249448,0.797491926491801,0.809404565298593,0.820832989912215,0.830333422833453
1883,"JP12","JP","Kagoshima","Japan",2666,"Passenger cars in use","%",0.649526312494924,0.650118450059858,0.650870834533924,0.651859162010028,0.653169589356788,0.654855550579334,0.65688991032645,0.659765781818858,0.663653008130866,0.668343240359701,0.673164788303381,0.678171359370269,0.68438488179491,0.689784301977232,0.694474534206067,0.69847011156282,0.701641791592906
795,"AU07","AU","Canberra","Australia",2666,"Passenger cars in use","%",0.869308334219996,0.868186158458714,0.866809303362529,0.865074999101405,0.862499655146724,0.859208752368459,0.855794462593049,0.853975451830212,0.848764487388423,0.844164625382108,0.840333585452712,0.838225751629948,0.836460002096091,0.836217344956995,0.83564463472608,0.835558517766211,0.834975060358519
1084,"GB16","GB","Brighton","UK",2666,"Passenger cars in use","%",0.867571940006564,0.867074049932396,0.866451399461128,0.865485816245641,0.864311521358223,0.86309092933905,0.861470195690985,0.859306083666523,0.858048615291993,0.857511080108547,0.858544260963725,0.856958204048153,0.857462208675327,0.857521613070222,0.856957957182552,0.85661095323042,0.856545843702095
943,"CN77","CN","Yantai","China",2666,"Passenger cars in use","%",0.611450487579935,0.620814461753479,0.633474653742714,0.651810211936849,0.674489731937368,0.695726255141836,0.734756189656596,0.769157784379312,0.795447171940136,0.792807504076546,0.806474063567005,0.821823976778265,0.841575996722094,0.852297050567743,0.865310388862692,0.876342199855633,0.884860672211472
796,"AU08","AU","Gold Coast","Australia",2666,"Passenger cars in use","%",0.801750664341358,0.801011256621803,0.800079087510879,0.79898142004298,0.797332628888501,0.795095994865357,0.79262173462349,0.790200080299786,0.784142299652676,0.780781537117231,0.779425680000201,0.779129660534281,0.779085402800812,0.776143503643135,0.775128933820676,0.774323293912015,0.773572299127286
944,"CN78","CN","Luoyang","China",2666,"Passenger cars in use","%",0.607064503447737,0.614448005956492,0.624292884764781,0.637318514938053,0.655515275532557,0.673516026026531,0.703051915231093,0.720682548046999,0.752564665369908,0.755805171141842,0.77008690197328,0.784969764813571,0.809037201824956,0.826369439717224,0.841805373468088,0.855252586873365,0.866234277820208
3251,"JP15","JP","Utsunomiya","Japan",2666,"Passenger cars in use","%",0.737251325452314,0.737653103320863,0.738163886545591,0.738838463398884,0.739733332531421,0.74086732626926,0.742250152343414,0.744235078225223,0.746892285591722,0.74993927617197,0.753312760936649,0.756938603868797,0.76106405821305,0.763868375967389,0.766915366547637,0.769465855099698,0.771423238104526
797,"AU09","AU","Newcastle","Australia",2666,"Passenger cars in use","%",0.825581604838186,0.82489168298064,0.823961676468576,0.822796727100676,0.82141256779007,0.819372308120274,0.816521624372065,0.813477132157472,0.810339293305225,0.806314646233575,0.801317977714951,0.799559453462192,0.798031496062992,0.793281224014635,0.790430162904242,0.788388697627234,0.786643267028022
1086,"GB18","GB","Bournemouth/Poole","UK",2666,"Passenger cars in use","%",0.848087026938584,0.847437235873402,0.846601262342651,0.845172375246465,0.843657138363616,0.842238907351942,0.839913474096648,0.836027497830875,0.835575874988416,0.835755565584293,0.836151281866801,0.835256934842114,0.834369635869062,0.834591483238288,0.834222011862078,0.833799984048545,0.833526805774751
946,"CN80","CN","Taizhou","China",2666,"Passenger cars in use","%",0.638904548867221,0.647708902099181,0.659439625842907,0.676055700442835,0.696286423404106,0.718143727954858,0.753285415792717,0.782398577882374,0.804183612530884,0.818062834472582,0.835437038781454,0.849276782743074,0.861503731373142,0.874784117849088,0.887191898587699,0.89689593480137,0.904336427310479
1873,"AU10","AU","Hobart","Australia",2666,"Passenger cars in use","%",0.776298627904863,0.775595808408767,0.774646221139567,0.773456728875533,0.772008480613013,0.769973252439993,0.767049522985968,0.763940790763258,0.760422494512859,0.756947792132665,0.751456299231168,0.74972944345944,0.745452302447121,0.741871668424503,0.738573766363343,0.736158291450626,0.734037798949249
1216,"KK03","KK","Karaganda","Kazakhstan",2666,"Passenger cars in use","%",0.794079856335243,0.797621864226629,0.80147642334627,0.808449375277865,0.816788640328095,0.825957927357722,0.832312896303391,0.853076267640074,0.86126472059599,0.867874668064591,0.868320369829473,0.884941445781574,0.897421206641644,0.894995027805401,0.914785531096111,0.924949785123188,0.932451348749741
957,"CR01","CR","Zagreb","Croatia",2666,"Passenger cars in use","%",0.856685173540886,0.855439885452458,0.853771254886614,0.851334866242477,0.848092938236215,0.845477580745033,0.840422210359866,0.835741978919998,0.830802655536152,0.833521660785344,0.838212158240416,0.841490813809992,0.854456061304548,0.856652369930783,0.857833000260666,0.862125059452595,0.865993980510583
798,"BE01","BE","Antwerp","Belgium",2666,"Passenger cars in use","%",0.831282241639672,0.831259627616197,0.831230065900721,0.831192307002609,0.831143787993071,0.831078715428397,0.830993572176911,0.830890235817717,0.830755635916766,0.830558134911006,0.830312426165023,0.830063544944167,0.829678836709155,0.829294128474143,0.829001979519778,0.828925802220255,0.828676920999399
1937,"U126","US","Cedar Rapids, IA ","USA",2666,"Passenger cars in use","%",0.546023504431367,0.543089981965745,0.538016340339813,0.531590411641403,0.526233215292689,0.519621802240766,0.497427207332359,0.490464467971579,0.49766150143288,0.489398199717691,0.483176992513298,0.470722215104148,0.382602355420743,0.385902417077901,0.363262714625447,0.340778787521475,0.320475126961682
958,"CR02","CR","Split","Croatia",2666,"Passenger cars in use","%",0.807951942059992,0.806531275867235,0.804664476050279,0.802014476820835,0.798312363675676,0.795165946325187,0.78973007751463,0.785054481752395,0.778567760234827,0.780782324151523,0.784719974101651,0.785473405011131,0.799310061772331,0.801180636329014,0.803399495999117,0.807485641414187,0.81161293573976
799,"BE02","BE","Brussels","Belgium",2666,"Passenger cars in use","%",0.832426466420007,0.832371736644771,0.832300461786618,0.832207397031394,0.832088993573145,0.831933898442882,0.831730262921393,0.831462878989598,0.831141765907154,0.830693137400777,0.830101178749484,0.829323807535237,0.828572861247601,0.827821914959965,0.82694406594259,0.825770110555823,0.824992739341576
1093,"GR03","GR","Patras","Greece",2666,"Passenger cars in use","%",0.572572975594769,0.571636088509931,0.570508296601377,0.569143538547489,0.567195689091748,0.564140991831221,0.561485961332945,0.560409087002607,0.55680715866113,0.550176661497386,0.546526997210774,0.540117832218518,0.536343003086531,0.53125630428148,0.526897078007456,0.52260303318173,0.519319008362332
959,"CR03","CR","Rijeka","Croatia",2666,"Passenger cars in use","%",0.828827474960645,0.827583233790722,0.826023495500936,0.823668726253805,0.82047081950366,0.817629304431335,0.813545589182656,0.808598203072167,0.803415316836219,0.804639521243562,0.809043630660207,0.809289465005961,0.813688466619517,0.814246852997653,0.816540769083856,0.81818076811403,0.819847887446792
1220,"KK07","KK","Semey","Kazakhstan",2666,"Passenger cars in use","%",0.806572708124981,0.807819006608808,0.80658121751966,0.809867915599681,0.813475784027504,0.817789394479427,0.796678904806469,0.830902783311817,0.832717748975891,0.83750875654536,0.895121879560078,0.902325716865452,0.888404074610747,0.890658492611184,0.878945562192914,0.875406992768846,0.870359732000733
1094,"GR04","GR","Larissa","Greece",2666,"Passenger cars in use","%",0.635562549987947,0.635673040723435,0.635731398288678,0.635904217164529,0.63625298870587,0.636556966607342,0.63619825881062,0.637010257969973,0.638113103593026,0.637946579871214,0.635708976897277,0.632138527061896,0.629095479262845,0.625632915348744,0.621956783988699,0.618948491789948,0.616475360176457
800,"BE03","BE","Ghent","Belgium",2666,"Passenger cars in use","%",0.820057723295625,0.819972254951334,0.819861133789451,0.819715305375088,0.819530130308514,0.819288514483007,0.818972174518547,0.818548692972604,0.818048756527765,0.817355648629581,0.816441525504104,0.815160924735832,0.814049505993047,0.812920262811042,0.811566202168225,0.809306749795161,0.808026149026889
1095,"GT01","GT","Guatemala City","Guatemala",2666,"Passenger cars in use","%",0.346075015438887,0.342181500409734,0.337162165402366,0.329884167729271,0.320838490279442,0.311033380176504,0.297007485343424,0.283304982621466,0.272594877213687,0.266210019705927,0.259498310679811,0.251832153281926,0.244947471863902,0.239763583360818,0.235631327681894,0.232647954807155,0.230249929997808
1222,"KK09","KK","Taraz","Kazakhstan",2666,"Passenger cars in use","%",0.735290319868455,0.74223356362606,0.74936248524865,0.762742177048646,0.778968640686455,0.797779513686905,0.806393858229371,0.848372204568619,0.865509780088103,0.883772075974675,0.893185900940607,0.867940219183582,0.902697717316117,0.891959514108834,0.869753518598305,0.864627684960927,0.864006584794179
801,"BE04","BE","Charleroi","Belgium",2666,"Passenger cars in use","%",0.832261279575682,0.832204499742113,0.832130949421815,0.832032960704778,0.831909365075276,0.831750267671967,0.831542557367687,0.831249066859633,0.830920627717542,0.830477552191294,0.829880948909973,0.82890123570841,0.828293350416442,0.827642397580186,0.826699064742923,0.82442254678698,0.823442833585417
1096,"GT02","GT","Quezaltenango","Guatemala",2666,"Passenger cars in use","%",0.346075015438887,0.342181500409734,0.337162165402366,0.329884167729271,0.320838490279442,0.311033380176504,0.297007485343424,0.283304982621466,0.272594877213687,0.266210019705927,0.259498310679811,0.251832153281926,0.244947471863902,0.239763583360818,0.235631327681894,0.232647954807155,0.230249929997808
1941,"U130","US","Charleston, SC ","USA",2666,"Passenger cars in use","%",0.598698729539825,0.595309753234673,0.590811960204549,0.583491496208229,0.576404254385254,0.568197942793458,0.554829615963556,0.53664052663178,0.538605631329392,0.530683375516675,0.538932666857225,0.518312827523354,0.439550383491,0.439134454797528,0.419108128390214,0.39664102742765,0.377629808662696
802,"BE05","BE","Liege","Belgium",2666,"Passenger cars in use","%",0.833537881928489,0.833433464365569,0.833297509415021,0.833119775283859,0.832893772532323,0.83259812386221,0.832209869810636,0.831697902234565,0.831085750520029,0.830232934501306,0.829103837398049,0.827602161625998,0.826188536803738,0.824774911981478,0.823081986180678,0.820737358096621,0.81923568232457
803,"BE06","BE","Bruges","Belgium",2666,"Passenger cars in use","%",0.804845699734964,0.804856021726274,0.804870396321019,0.804885150214569,0.804905769000251,0.804938594197176,0.804985387183751,0.805003174513214,0.805070705452364,0.805201158488669,0.805359683832829,0.80514545718573,0.805610796052982,0.806035641448654,0.806205152335019,0.80416613537042,0.803951908723321
1942,"U131","US","Charlottesville, VA ","USA",2666,"Passenger cars in use","%",0.630401349802025,0.628110907503558,0.625005109789745,0.620463969505799,0.61521967027968,0.609787369115826,0.600158728079238,0.591400671688546,0.587250074407047,0.584953992366775,0.564110174503064,0.54684416476087,0.464522704123249,0.467502130189465,0.441809535338178,0.418878165494762,0.398883478109433
963,"CS04","CS","Plzen","Czech Republic",2666,"Passenger cars in use","%",0.731879941632895,0.730465713689027,0.728666377683152,0.726023832432235,0.722748915780786,0.719151890138082,0.714271689636155,0.709111542826367,0.705282693639724,0.702708344342863,0.699977851028624,0.698252091056711,0.696085775242955,0.696696098117962,0.694029672113097,0.692728507975325,0.691692836147565
1098,"GT04","GT","Chimaltenango","Guatemala",2666,"Passenger cars in use","%",0.346075015438887,0.342181500409734,0.337162165402366,0.329884167729271,0.320838490279442,0.311033380176504,0.297007485343424,0.283304982621466,0.272594877213687,0.266210019705927,0.259498310679811,0.251832153281926,0.244947471863902,0.239763583360818,0.235631327681894,0.232647954807155,0.230249929997808
1389,"RS01","RS","Belgrade","Serbia",2666,"Passenger cars in use","%",0.664700327645139,0.674285423290208,0.68492385381774,0.701441218489235,0.722054283218931,0.754141022086431,0.771728510727829,0.805775273644055,0.82826362524585,0.897467232326288,0.882358803674348,0.881308902597566,0.888400976401169,0.884997655883732,0.882177451015683,0.881867599085814,0.881539309072957
804,"BE07","BE","Namur","Belgium",2666,"Passenger cars in use","%",0.820197413297298,0.820125453179654,0.820031824636574,0.819908927312258,0.819752936836601,0.819549772238498,0.819282796291939,0.818925748717726,0.818505013031346,0.817924455453676,0.817146988719466,0.816069368124022,0.815139127540306,0.814208886956591,0.813000499470342,0.81114310254485,0.810065481949406
805,"BE08","BE","Mons","Belgium",2666,"Passenger cars in use","%",0.834468322698983,0.834455817540203,0.834439801839039,0.834417013087602,0.834389081353561,0.834355775135645,0.834311674444797,0.834234700194231,0.834165622573053,0.834089314999089,0.833958856685448,0.833618887211058,0.83361296224101,0.833600876112613,0.833263079012693,0.83206474104242,0.831724771568031
965,"DE01","DE","Berlin","Germany",2666,"Passenger cars in use","%",0.868231105825548,0.867572257665431,0.866809582360948,0.865462034563033,0.863917948466752,0.862301472384499,0.860708179925081,0.856837728656381,0.855682822619917,0.854911867437059,0.854064541196504,0.851004724164312,0.849453491907964,0.847513922303161,0.845895621805121,0.844363949419237,0.843326328365319
1227,"KR04","KR","Daejeon","South Korea",2666,"Passenger cars in use","%",0.686587932959056,0.689441493066981,0.693359890482223,0.698758534603791,0.705234333066777,0.712269973930379,0.724707069804167,0.733309856981825,0.739771924869369,0.744432903592558,0.753126250928039,0.761528995742682,0.767401174454398,0.765972305801719,0.769960106176557,0.774258896206745,0.777043561933259
807,"BL01","BL","Minsk","Belarus",2666,"Passenger cars in use","%",0.963991980975189,0.963926374982803,0.963844895841202,0.963727998023543,0.96357770371,0.96340152704371,0.963193062708396,0.962979851990523,0.962776134037769,0.962596147997813,0.962470745357293,0.965799192238711,0.961496671710455,0.961736537543815,0.961548497757003,0.961375576331948,0.960684386346517
966,"DE02","DE","Hamburg","Germany",2666,"Passenger cars in use","%",0.872643487625885,0.871807175455016,0.87093998231916,0.869263843367578,0.867227793057114,0.865116678088068,0.864002437232308,0.858536554077457,0.856368858067971,0.855465866800999,0.855287374394952,0.854074129434258,0.853637382056952,0.852997152320842,0.852457121028308,0.851926448522062,0.851590873379532
